Region,Node Name,Uplink,Trunk,OM,SIP,HSI,IPOE,H248,RTP,AG1,AG2,Auth IP,UnAuth IP,HSI AGG,HSI Interface,BNG,BNG Port,HSI VSI,SIP IP,SIP AGG,SIP Interface,SIP VSI
VIS,SIL_002_GPONA_01,PANAOGAO1SIL-VIS2998-TRS_DC_AN-R2R2_L4LTE-01,Eth-Trunk7||GE0/4/0(10G),3706,1871,869,400,-,-,10.175.77.14,10.175.77.16,10.83.64.0/22,10.100.14.0/24,-,-,-,-,-,10.42.56.0/22,FORDBC-FMAGG-001-VIS817,VE1/0/0.1871,SIP-80001871
VIS,SIL_101_GPONA_01,SIL-101-VIS2522-ATN910C-01,Eth-Trunk5||GE0/2/3(10G),3765,3289,2132,400,-,-,10.168.56.212,10.175.77.14,10.161.36.0/22,10.198.73.0/24,"JMBASA-VIS927-AGGFMN-X16A-01
LAHUG-VIS148-AGGFMN-X16A-01","100GE4/0/0.2132
100GE4/0/0.2132","JMB_BNG-001
LHG_BNG-002","ET-10/1/0
ET-10/3/0","HSI-2132
HSI-2132",10.46.32.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3289,SIP-80003289
VIS,SIL_101_GPONA_02,SIL-101-VIS2522-ATN910C-01,Eth-Trunk4||GE0/2/1(10G),3706,3109,2132,400,-,-,10.168.56.212,10.175.77.14,10.83.68.0/22,10.100.15.0/24,"JMBASA-VIS927-AGGFMN-X16A-01
LAHUG-VIS148-AGGFMN-X16A-01","100GE4/0/0.2132
100GE4/0/0.2132","JMB_BNG-001
LHG_BNG-002","ET-10/1/0
ET-10/3/0","HSI-2132
HSI-2132",10.194.96.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3109,SIP-80003109
VIS,SIL_102_GPONA_01,SIL_102_TDCAN_T910C_01_VIS2523,Eth-Trunk4||GE0/2/4(10G),3706,1880,2132,400,-,-,10.175.77.14,10.168.56.212,10.83.72.0/22,10.100.16.0/24,"JMBASA-VIS927-AGGFMN-X16A-01
LAHUG-VIS148-AGGFMN-X16A-01","100GE4/0/0.2132
100GE4/0/0.2132","JMB_BNG-001
LHG_BNG-002","ET-10/1/0
ET-10/3/0","HSI-2132
HSI-2132",10.43.224.0/20,FORDBC-FMAGG-002-VIS817,VE1/0/0.1880,SIP-80001880
VIS,SIL_701_HYB_01,SIL_701_TDCAN_T910C_01_VIS1832,Eth-Trunk4||GE0/2/4(10G),1658,"459
3112
3790",520,400,-,-,10.168.56.212,10.175.77.14,10.201.240.0/21,10.202.148.0/23,FORDBC-FMAGG-001-VIS817,100GE3/0/8.520,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-520,"100.124.72.0/21
10.194.192.0/19
100.90.224.0/19","FORDBC-FMAGG-001-VIS817
FORDBC-FMAGG-002-VIS817
FORDBC-FMAGG-002-VIS817","VE1/0/0.459
VE1/0/0.3112
VE1/0/0.3790","SIP-459
SIP-80003112
SIP-80003790"
VIS,SIL_702_GPONA_01,SIL_702_TDCAN_T910C_01_VIS1821,Eth-Trunk6||GE0/2/1(10G),1760,1722,520,400,-,-,10.175.77.14,10.168.56.212,10.254.128.0/19,10.217.240.0/21,FORDBC-FMAGG-001-VIS817,100GE3/0/8.520,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-520,10.208.160.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.1722,SIP-80001722
VIS,SIL_702_HYB_01,SIL_702_TDCAN_T910C_01_VIS1821,Eth-Trunk4||GE0/2/4(10G),1658,"459
3112",520,400,-,-,10.175.77.14,10.168.56.212,10.216.232.0/22,10.218.150.0/24,FORDBC-FMAGG-001-VIS817,100GE3/0/8.520,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-520,"100.124.72.0/21
10.194.192.0/19","FORDBC-FMAGG-001-VIS817
FORDBC-FMAGG-002-VIS817","VE1/0/0.459
VE1/0/0.3112","SIP-459
SIP-80003112"
VIS,SIL_702_HYB_02,SIL_702_TDCAN_T910C_01_VIS1821,Eth-Trunk5||GE0/2/5(10G),1658,459,520,400,971,990,10.175.77.14,10.168.56.212,100.69.30.0/23,100.113.71.128/25,FORDBC-FMAGG-001-VIS817,100GE3/0/8.520,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-520,100.124.72.0/21,FORDBC-FMAGG-001-VIS817,VE1/0/0.459,SIP-459
VIS,SIL_704_VDB_01,BCDAIR-VIS2015-TRS_DC_AN-R2R2_L4LTE-01,Eth-Trunk7||GE0/1/1(10G),3060,459,520,-,-,-,10.175.77.14,10.175.77.16,-,-,FORDBC-FMAGG-001-VIS817,100GE3/0/8.520,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-520,100.124.72.0/21,FORDBC-FMAGG-001-VIS817,VE1/0/0.459,SIP-459
VIS,SIQ_101_GPONA_01,SIQ_101_TDCAN_T910CG_01_VIS2443,Eth-Trunk4||GE0/2/3(10G),3706,3086,1850,400,-,-,10.81.25.10,-,10.106.212.0/22,10.108.229.0/24,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.1850,LHG_BNG-002,ET-10/1/0,HSI-1850,"10.195.0.0/19
100.91.100.0/23","FORDBC-FMAGG-002-VIS817
LAHUG-VIS148-AGGFMN-X16A-02","VE1/0/0.3086
VE12/0/0.3086","SIP-80003086
SIP-80003086"
VIS,SIQ_102_GPONA_01,SIQ_102_TDCAN_T910C_01_VIS2352,Eth-Trunk4||GE0/2/3(10G),3598,3086,3161,400,-,-,10.81.25.10,-,10.83.76.0/22,10.100.17.0/24,-,-,-,-,-,"10.195.0.0/19
100.91.100.0/23","FORDBC-FMAGG-002-VIS817
LAHUG-VIS148-AGGFMN-X16A-02","VE1/0/0.3086
VE12/0/0.3086","SIP-80003086
SIP-80003086"
VIS,SIQ_103_GPONA_01,SIQ_103_TDCAN_T910C_01_VIS2353,Eth-Trunk4||GE0/2/3(10G),3706,3086,2069,400,-,-,10.81.25.10,-,10.106.208.0/22,10.108.228.0/24,"FORDBC-FMAGG-002-VIS817
LAHUG-VIS148-AGGFMN-X16A-01","100GE4/0/1.2069
100GE4/0/0.2069","BCD_BAC_CGN_002_IPOE
LHG_BNG-002","ET-11/1/2
ET-10/3/0","HSI-2069
HSI-2069","10.195.0.0/19
100.91.100.0/23","FORDBC-FMAGG-002-VIS817
LAHUG-VIS148-AGGFMN-X16A-02","VE1/0/0.3086
VE12/0/0.3086","SIP-80003086
SIP-80003086"
VIS,SJA_001_GPONA_01,TCFGASTONINOSNJUANSLEY_TDCAN_T910CG_01_VIS5734,Eth-Trunk7||GE0/2/2(10G),1801,3298,"125
1270",400,-,-,10.175.77.60,10.175.77.52,10.105.196.0/22,10.108.161.0/24,"LAHUG-VIS148-AGGFMN-X16A-02
LAHUG-VIS148-AGGFMN-X16A-02","100GE3/0/0.125
100GE5/0/1.1270","CEB_LHG_BNG_003
CEB_LHG_BNG_003","ET-5/3/0
ET-5/3/0","HSI-125
HSI-80001270",10.192.64.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3298,SIP-80003298
VIS,SJB_001_GPONA_01,ATABAY_TDCAN_T950D_01_VIS391,Eth-Trunk7||GE0/3/4(10G),117,3786,128,400,-,-,10.175.77.11,10.175.77.8,10.55.160.0/22,10.73.232.0/24,"JMBASA-VIS927-AGGFMN-X16A-02
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/0.128
100GE2/1/0.128","JMB_BNG-001
LHG_BNG-002","ET-5/3/0
ET-5/1/0","HSI-128
HSI-128",100.90.64.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3786,SIP-80003786
VIS,SJB_001_GPONA_02,ATABAY-VIS391-TRS_DC_MAN-R1R1_L6LTE-01,Eth-Trunk10||GE0/5/3(10G),1802,1777,141,400,-,-,10.175.77.11,10.175.77.8,10.5.32.0/22,10.218.164.0/24,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.141,JMB_BNG-001,ET-5/3/0,HSI-80000141,10.197.0.0/19,JMBASA-FMAGG-001-VIS927,VE1/0/0.1777,SIP-80001777
VIS,SJB_003_GPONA_01,BADIANGSNJOSEANTQ_TDCAN_T980C_01_VIS3951,Eth-Trunk7||GE0/4/0(10G),1802,1787,141,400,-,-,10.175.77.11,10.175.77.8,10.99.108.0/22,10.101.139.0/24,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.141,JMB_BNG-001,ET-5/3/0,HSI-80000141,10.97.32.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.1787,SIP-80001787
VIS,SJB_101_GPONA_01,SJB-101-VIS2547-ATN910C-01,Eth-Trunk5||GE0/2/3(10G),3797,3273,2961,400,-,-,10.168.56.206,10.175.77.10,10.55.164.0/22,10.73.233.0/24,JMBASA-FMAGG-001-VIS927,100GE2/0/15.2961,ILO_JMB_CGN_002_IPOE,ET-1/0/2,HSI-2961,100.89.32.0/19,JMBASA-FMAGG-001-VIS927,VE1/0/0.3273,SIP-80003273
VIS,SJB_102_GPONA_01,SJB-102-VIS2548-ATN910C-01,Eth-Trunk5||GE0/2/4(10G),3763,3288,2961,400,-,-,10.168.56.206,10.175.77.10,10.55.176.0/22,10.73.236.0/24,JMBASA-FMAGG-001-VIS927,100GE2/0/15.2961,ILO_JMB_CGN_002_IPOE,ET-1/0/2,HSI-2961,10.46.0.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3288,SIP-80003288
VIS,SJB_102_GPONA_02,SJB-102-VIS2548-ATN910C-01,Eth-Trunk6||GE0/2/3(10G),1724,1749,2961,400,-,-,10.168.56.206,10.175.77.10,10.253.160.0/19,10.217.192.0/21,JMBASA-FMAGG-001-VIS927,100GE2/0/15.2961,ILO_JMB_CGN_002_IPOE,ET-1/0/2,HSI-2961,10.197.224.0/19,JMBASA-FMAGG-001-VIS927,VE1/0/0.1749,SIP-80001749
VIS,SJB_105_GPONA_01,SJB-105-VIS2551-ATN910C-01,Eth-Trunk5||GE0/2/4(10G),3763,"3273
3288","128
2961",400,-,-,10.168.56.206,10.175.77.10,10.55.180.0/22,10.73.237.0/24,"JMBASA-VIS927-AGGFMN-X16A-02
LAHUG-VIS148-AGGFMN-X16A-01
JMBASA-FMAGG-001-VIS927","100GE3/0/0.128
100GE2/1/0.128
100GE2/0/15.2961","JMB_BNG-001
LHG_BNG-002
ILO_JMB_CGN_002_IPOE","ET-5/3/0
ET-5/1/0
ET-1/0/2","HSI-128
HSI-128
HSI-2961","100.89.32.0/19
10.46.0.0/19","JMBASA-FMAGG-001-VIS927
FORDBC-FMAGG-002-VIS817","VE1/0/0.3273
VE1/0/0.3288","SIP-80003273
SIP-80003288"
VIS,SJB_105_VDB_01,SJB-105-VIS2551-ATN910C-01,Eth-Trunk6||GE0/2/3(10G),1109,3102,2961,400,-,-,10.168.56.206,10.175.77.10,10.255.124.0/22,10.218.55.0/24,JMBASA-FMAGG-001-VIS927,100GE2/0/15.2961,ILO_JMB_CGN_002_IPOE,ET-1/0/2,HSI-2961,10.193.160.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3102,SIP-80003102
VIS,SJB_106_GPONA_01,SJB-106-VIS2951-ATN910C-01,Eth-Trunk5||GE0/2/4(10G),3759,3267,2961,400,-,-,10.175.77.10,10.168.56.206,10.55.184.0/22,10.73.238.0/24,JMBASA-FMAGG-001-VIS927,100GE2/0/15.2961,ILO_JMB_CGN_002_IPOE,ET-1/0/2,HSI-2961,10.192.160.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3267,SIP-80003267
VIS,SJB_108_VDB_01,SJB-108-VIS3651-ATN910C-01,Eth-Trunk4||GE0/2/13|GE0/2/14,3257,3273,2961,400,-,-,10.168.56.206,10.175.77.10,100.70.175.192/26,100.113.171.176/28,JMBASA-FMAGG-001-VIS927,100GE2/0/15.2961,ILO_JMB_CGN_002_IPOE,ET-1/0/2,HSI-2961,100.89.32.0/19,JMBASA-FMAGG-001-VIS927,VE1/0/0.3273,SIP-80003273
VIS,SJB_701_GPONA_01,SJB-701-VIS2068-ATN910C-01,Eth-Trunk7||GE0/2/1(10G),1770,1787,517,400,-,-,10.168.56.206,10.175.77.8,10.103.112.0/22,10.7.164.0/24,"JMBASA-VIS927-AGGFMN-X16A-01
LAHUG-VIS148-AGGFMN-X16A-01","100GE4/0/0.517
100GE2/1/0.517","JMB_BNG-001
LHG_BNG-002","ET-10/1/0
ET-10/3/0","HSI-517
HSI-517",10.97.32.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.1787,SIP-80001787
VIS,SJB_701_VDB_01,SJB-701-VIS2068-ATN910C-01,Eth-Trunk4||GE0/2/13|GE0/2/14,-,3281,517,-,-,-,10.168.56.206,10.175.77.8,-,-,"JMBASA-VIS927-AGGFMN-X16A-01
LAHUG-VIS148-AGGFMN-X16A-01","100GE4/0/0.517
100GE2/1/0.517","JMB_BNG-001
LHG_BNG-002","ET-10/1/0
ET-10/3/0","HSI-517
HSI-517",100.127.160.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3281,SIP-80003281
VIS,SJB_702_VDB_01,SJB-702-VIS81521-ATN910C-01,Eth-Trunk4||GE0/2/13|GE0/2/14,-,3281,517,-,-,-,10.175.77.8,10.168.56.206,-,-,"JMBASA-VIS927-AGGFMN-X16A-01
LAHUG-VIS148-AGGFMN-X16A-01","100GE4/0/0.517
100GE2/1/0.517","JMB_BNG-001
LHG_BNG-002","ET-10/1/0
ET-10/3/0","HSI-517
HSI-517",100.127.160.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3281,SIP-80003281
VIS,SJQ_001_GPONA_01,SJOAQ_TDCAN_T980C_01_VIS551,Eth-Trunk7||GE0/3/2(10G),1794,1783,128,400,-,-,10.175.77.11,10.175.77.8,10.107.104.0/22,10.7.98.0/24,"JMBASA-VIS927-AGGFMN-X16A-02
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/0.128
100GE2/1/0.128","JMB_BNG-001
LHG_BNG-002","ET-5/3/0
ET-5/1/0","HSI-128
HSI-128",10.96.160.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.1783,SIP-80001783
VIS,SJR_001_GPONA_01,JORGE-VIS2043-TRS_DC_MAN-R6R6_L9-01,Eth-Trunk7||GE0/2/2(10G),1755,3101,3793,400,-,-,10.175.77.49,10.175.77.50,10.107.188.0/22,10.7.119.0/24,FORDBC-FMAGG-002-VIS817,100GE3/0/8.3793,BCD_BAC_CGN_001_IPOE,ET-11/1/2,HSI-80003793,10.193.128.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3101,SIP-80003101
VIS,SJU_001_GPONA_01,JULIAN-VIS669-TRS_DC_MAN-R6R6_L10-01,Eth-Trunk7||GE0/2/1(10G),3757,3050,3793,400,-,-,10.175.77.50,10.175.77.53,10.103.172.0/22,10.7.179.0/24,FORDBC-FMAGG-002-VIS817,100GE3/0/8.3793,BCD_BAC_CGN_001_IPOE,ET-11/1/2,HSI-80003793,10.195.96.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3050,SIP-80003050
VIS,SMB_701_GPONA_01,SMB-701-VIS2195-ATN910C-01,Eth-Trunk5||GE0/2/3(10G),3744,3250,1184,400,-,-,10.175.77.29,10.175.77.28,10.83.164.0/22,10.100.39.0/24,FORDBC-FMAGG-002-VIS817,100GE3/0/8.1184,BCD_BAC_CGN_001_IPOE,ET-11/1/2,HSI-1184,10.195.224.0/19,LAHUG1-FMAGG-002-VIS148,VE1/0/0.3250,SIP-80003250
VIS,SMB_701_HYB_01,SMB-701-VIS2195-ATN910C-01,Eth-Trunk4||GE0/2/4(10G)|GE0/2/5(10G),3193,729,1184,400,-,-,10.175.77.29,10.175.77.28,100.69.18.0/23,100.113.68.128/25,FORDBC-FMAGG-002-VIS817,100GE3/0/8.1184,BCD_BAC_CGN_001_IPOE,ET-11/1/2,HSI-1184,10.42.156.0/22,LAHUG-VIS148-AGGFMN-X16A-01,VE11/0/0.729,SIP-80000729
VIS,SNC_001_GPONA_01,SANCAR-VIS824-TRS_DC_MAN-R2R2_L1LTE-01,Eth-Trunk7||GE0/3/2(10G),3791,3275,869,400,-,-,10.175.77.14,10.175.77.19,10.161.52.0/22,10.198.77.0/24,-,-,-,-,-,100.89.96.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3275,SIP-80003275
VIS,SNC_001_GPONA_02,SANCAR-VIS824-TRS_DC_MAN-R2R2_L1LTE-01,Eth-Trunk8||GE0/3/3(10G),1760,1792,141,400,-,-,10.175.77.14,10.175.77.19,10.99.116.0/22,10.101.141.0/24,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.141,JMB_BNG-001,ET-5/3/0,HSI-80000141,10.97.192.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.1792,SIP-80001792
VIS,SNC_002_GPONA_01,RIZSCARL-VIS2997-TRS_DC_AN-R2R2_L1LTE-01,Eth-Trunk7||GE0/3/2(10G),3745,3226,869,400,-,-,10.175.77.14,10.175.77.19,10.83.80.0/22,10.100.18.0/24,-,-,-,-,-,10.195.160.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3226,SIP-80003226
VIS,SNC_004_GPONA_01,SANCARLOS-VIS825-AGFMN-X8A-01,Eth-Trunk7||GE2/1/0(10G),1803,1779,141,400,-,-,-,-,10.137.160.0/22,10.109.160.0/24,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.141,JMB_BNG-001,ET-5/3/0,HSI-80000141,10.96.32.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.1779,SIP-80001779
VIS,SNC_101_GPONA_01,SNC-101-VIS2444-ATN910C-01,Eth-Trunk4||GE0/2/6(10G),3706,1819,2073,400,-,-,10.168.56.196,-,10.83.84.0/22,10.100.19.0/24,"FORDBC-FMAGG-001-VIS817
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/8.2073
100GE2/1/0.2073","BCD_BAC_CGN_001_IPOE
LHG_BNG-002","ET-1/0/2
ET-5/1/0","HSI-2073
HSI-2073",100.93.96.0/20,FORDBC-FMAGG-001-VIS817,VE1/0/0.1819,SIP-80001819
VIS,SNC_101_HYB_01,SNC-101-VIS2444-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),3182,2074,2073,400,-,-,10.168.56.196,-,100.69.168.0/23,100.113.106.0/25,"FORDBC-FMAGG-001-VIS817
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/8.2073
100GE2/1/0.2073","BCD_BAC_CGN_001_IPOE
LHG_BNG-002","ET-1/0/2
ET-5/1/0","HSI-2073
HSI-2073",100.116.224.0/21,FORDBC-FMAGG-002-VIS817,VE1/0/0.2074,SIP-2074
VIS,SNC_102_GPONA_01,SNC-102-VIS2445-ATN910C-01,Eth-Trunk4||GE0/2/3(10G),3745,3226,573,400,-,-,10.168.56.247,10.168.56.215,10.83.88.0/22,10.100.20.0/24,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.573,JMB_BNG-001,ET-5/3/0,HSI-573,10.195.160.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3226,SIP-80003226
VIS,SNC_106_GPONA_01,SNC-106-VIS2447-ATN910C-01,Eth-Trunk5||GE0/2/6(10G),3760,3291,2176,400,-,-,10.168.56.196,10.168.56.197,10.161.56.0/22,10.198.78.0/24,FORDBC-FMAGG-002-VIS817,100GE4/0/1.2176,BCD_BAC_CGN_002_IPOE,ET-11/1/2,HSI-2176,10.46.96.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3291,SIP-80003291
VIS,SNC_106_GPONA_02,SNC-106-VIS2447-ATN910C-01,Eth-Trunk6||GE0/2/7(10G),3598,3251,2176,400,-,-,10.168.56.196,10.168.56.197,10.5.36.0/22,10.218.165.0/24,FORDBC-FMAGG-002-VIS817,100GE4/0/1.2176,BCD_BAC_CGN_002_IPOE,ET-11/1/2,HSI-2176,100.127.64.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3251,SIP-80003251
VIS,SNC_106_HYB_01,SNC-106-VIS2447-ATN910C-01,Eth-Trunk4||GE0/2/4(10G)|GE0/2/5(10G),2173,1810,2176,400,-,-,10.168.56.196,10.168.56.197,100.69.72.0/23,100.113.82.0/25,FORDBC-FMAGG-002-VIS817,100GE4/0/1.2176,BCD_BAC_CGN_002_IPOE,ET-11/1/2,HSI-2176,100.94.136.0/22,FORDBC-FMAGG-002-VIS817,VE1/0/0.1810,SIP-80001810
VIS,SNC_107_GPONA_01,SNC-107-VIS2448-ATN910C-01,Eth-Trunk4||GE0/2/4(10G),-,3104,2176,400,-,-,10.168.56.196,10.168.56.197,10.161.60.0/22,10.198.79.0/24,FORDBC-FMAGG-002-VIS817,100GE4/0/1.2176,BCD_BAC_CGN_002_IPOE,ET-11/1/2,HSI-2176,10.193.192.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3104,SIP-80003104
VIS,SNC_108_GPONA_01,SNC-108-VIS2449-ATN910C-01,Eth-Trunk4||GE0/2/6(10G),3760,3291,2073,400,-,-,10.168.56.196,-,10.161.64.0/22,10.196.80.0/24,"FORDBC-FMAGG-001-VIS817
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/8.2073
100GE2/1/0.2073","BCD_BAC_CGN_001_IPOE
LHG_BNG-002","ET-1/0/2
ET-5/1/0","HSI-2073
HSI-2073",10.46.96.0/19,FORDBC-FMAGG-001-VIS817,VE1/0/0.3291,SIP-80003291
VIS,SNC_108_GPONA_02,SNC-108-VIS2449-ATN910C-01,Eth-Trunk5||GE0/2/7(10G),3769,3296,2073,400,-,-,10.168.56.196,-,10.161.68.0/22,10.198.81.0/24,"FORDBC-FMAGG-001-VIS817
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/8.2073
100GE2/1/0.2073","BCD_BAC_CGN_001_IPOE
LHG_BNG-002","ET-1/0/2
ET-5/1/0","HSI-2073
HSI-2073",10.192.0.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3296,SIP-80003296
VIS,SNC_108_HYB_01,SNC-108-VIS2449-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),3182,2074,2073,400,-,-,10.168.56.196,-,100.69.170.0/23,100.113.106.128/25,"FORDBC-FMAGG-001-VIS817
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/8.2073
100GE2/1/0.2073","BCD_BAC_CGN_001_IPOE
LHG_BNG-002","ET-1/0/2
ET-5/1/0","HSI-2073
HSI-2073",100.116.224.0/21,FORDBC-FMAGG-002-VIS817,VE1/0/0.2074,SIP-2074
VIS,SNC_109_GPONA_01,SNC-109-VIS2450-ATN910C-01,Eth-Trunk4||GE0/2/6(10G),3745,3104,2073,400,-,-,10.168.56.196,-,10.83.92.0/22,10.100.21.0/24,"FORDBC-FMAGG-001-VIS817
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/8.2073
100GE2/1/0.2073","BCD_BAC_CGN_001_IPOE
LHG_BNG-002","ET-1/0/2
ET-5/1/0","HSI-2073
HSI-2073",10.193.192.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3104,SIP-80003104
VIS,SNC_109_HYB_01,SNC-109-VIS2450-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),3182,2074,2073,400,-,-,10.168.56.196,-,100.69.182.0/23,100.113.109.128/25,"FORDBC-FMAGG-001-VIS817
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/8.2073
100GE2/1/0.2073","BCD_BAC_CGN_001_IPOE
LHG_BNG-002","ET-1/0/2
ET-5/1/0","HSI-2073
HSI-2073",100.116.224.0/21,FORDBC-FMAGG-002-VIS817,VE1/0/0.2074,SIP-2074
VIS,SNC_110_HYB_01,SNC-110-VIS2451-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),3182,"1947
2074",2073,400,-,-,10.168.56.196,-,10.201.248.0/21,10.202.150.0/23,"FORDBC-FMAGG-001-VIS817
LAHUG-VIS148-AGGFMN-X16A-01","100GE3/0/8.2073
100GE2/1/0.2073","BCD_BAC_CGN_001_IPOE
LHG_BNG-002","ET-1/0/2
ET-5/1/0","HSI-2073
HSI-2073","10.43.176.0/20
100.116.224.0/21","FORDBC-FMAGG-001-VIS817
FORDBC-FMAGG-002-VIS817","VE1/0/0.1947
VE1/0/0.2074","SIP-80001947
SIP-2074"
VIS,SNC_701_GPONA_01,SNC-701-VIS2133-ATN910C-01,Eth-Trunk4||GE0/2/4(10G),3745,3104,573,400,-,-,10.168.56.196,-,10.161.72.0/22,10.198.82.0/24,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.573,JMB_BNG-001,ET-5/3/0,HSI-573,10.193.192.0/19,FORDBC-FMAGG-002-VIS817,VE1/0/0.3104,SIP-80003104
VIS,SNC_701_HYB_01,SNC-701-VIS2133-ATN910C-01,Eth-Trunk3||GE0/2/1(10G)|GE0/2/3(10G),2165,2079,573,400,-,-,10.168.56.196,-,100.68.232.0/23,100.113.58.0/25,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.573,JMB_BNG-001,ET-5/3/0,HSI-573,100.119.24.0/23,FORDBC-FMAGG-001-VIS817,VE1/0/0.2079,SIP-2079
VIS,SNF_001_GPONA_01,SANFER-VIS902-TRS_DC_MAN-R3R3_L7LTE-01,Eth-Trunk7||GE0/4/2(10G),3799,3775,3208,400,-,-,10.175.77.1,10.175.77.30,10.116.236.0/22,10.119.59.0/24,LAHUG-VIS148-AGGFMN-X16A-01,100GE4/0/0.3208,LHG_BNG-002,ET-10/3/0,HSI-80003208,100.88.224.0/19,LAHUG1-FMAGG-001-VIS148,VE1/0/0.3775,SIP-80003775
VIS,SNF_001_GPONA_02,SANFER-VIS902-TRS_DC_MAN-R3R3_L7LTE-01,Eth-Trunk8||GE0/3/1(10G),3744,3260,3208,400,-,-,10.175.77.1,10.175.77.30,10.248.116.0/22,10.101.201.0/24,LAHUG-VIS148-AGGFMN-X16A-01,100GE4/0/0.3208,LHG_BNG-002,ET-10/3/0,HSI-80003208,100.127.96.0/19,LAHUG1-FMAGG-002-VIS148,VE1/0/0.3260,SIP-80003260
VIS,SNF_001_GPONA_03,SANFER-VIS902-TRS_DC_MAN-R3R3_L7LTE-01,Eth-Trunk9||GE0/6/0(10G),3184,1904,1100,400,-,-,10.175.77.1,10.175.77.30,10.216.168.0/22,10.218.132.0/24,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.1100,LHG_BNG-002,ET-10/1/0,HSI-80001100,10.208.192.0/19,LAHUG1-FMAGG-002-VIS148,VE1/0/0.1904,SIP-80001904
VIS,SNF_002_GPONA_01,SANFR2_TDCAN_T950D_01_VIS79,Eth-Trunk7||GE0/4/2(10G),3184,1789,1100,400,-,-,10.175.77.1,10.175.77.30,10.106.216.0/22,10.108.230.0/24,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.1100,LHG_BNG-002,ET-10/1/0,HSI-80001100,10.97.96.0/19,LAHUG1-FMAGG-001-VIS148,VE1/0/0.1789,SIP-80001789
VIS,SNF_701_VDB_01,SNF_701_TDCAN_T910CG_01_VIS81530,Eth-Trunk3||GE0/2/13|GE0/2/14,1068,344,1069,400,-,-,10.81.25.31,10.81.25.33,100.70.49.0/24,100.113.140.0/26,FORDBC-FMAGG-001-VIS817,100GE3/0/8.1069,BCD_BAC_CGN_001_IPOE,ET-1/0/2,HSI-1069,100.110.160.0/21,LAHUG1-FMAGG-002-VIS148,VE1/0/0.344,SIP-344
